entry_date,entry_price,exit_date,exit_price,qty,pnl,pct_return,holding_days,exit_reason,cash_before,cash_after
2009-10-11,1.47485706,2009-10-28,1.4833079750000002,3390.159043616064,28.649945914081602,0.572998918281642,17,trailing_atr,10000.0,10028.649945914081
2009-11-13,1.49424675,2009-12-06,1.486546355,3355.7543109643975,-25.840633717378967,-0.5153362388106264,23,trailing_atr,10028.649945914081,10002.809312196703
2010-01-08,1.44454191,2010-01-17,1.43636146,3462.277294605008,-28.32298629465156,-0.5663006343651245,9,trailing_atr,10002.809312196703,9974.486325902051
2010-03-09,1.36416174,2010-03-10,1.3672660250000002,3655.9031210998673,11.348965220284459,0.22755989330123239,1,ma_cross,9974.486325902051,9985.835291122336
2010-03-11,1.36930431,2010-03-19,1.3620086550000001,3646.317045157893,-26.602271182090846,-0.5328001195000875,8,trailing_atr,9985.835291122336,9959.233019940244
2010-04-11,1.36810371,2010-04-21,1.344277525,3639.794610285884,-86.72241974667398,-1.7415481608481165,10,trailing_atr,9959.233019940244,9872.51060019357
2010-06-20,1.2472233,2010-07-29,1.3097547950000001,3957.795929643702,247.48689638553637,5.013656736528271,39,take_profit,9872.510600193571,10119.997496579108
2010-09-06,1.29240588,2010-09-08,1.2756418600000001,3915.177752278219,-65.63411814274664,-1.2971172802153985,2,trailing_atr,10119.997496579108,10054.363378436361
2010-11-04,1.428884085,2010-11-09,1.3964714150000002,3518.2571784457805,-114.03610890009352,-2.268390441202217,5,trailing_atr,10054.363378436361,9940.327269536267
2010-12-15,1.338378855,2010-12-20,1.317590875,3713.570052455838,-77.19761997905064,-1.5532208927493851,5,ma_cross,9940.327269536268,9863.129649557217
2011-01-04,1.34365149,2011-01-06,1.31632151,3670.270796766361,-100.30842747020863,-2.0340080894041934,2,trailing_atr,9863.129649557217,9762.821222087008
2011-01-20,1.35285609,2011-02-06,1.3569012100000002,3608.226068630481,14.595707434739381,0.2990059349180507,17,trailing_atr,9762.821222087008,9777.416929521747
2011-02-25,1.384461885,2011-03-27,1.4046473250000002,3531.125354715615,71.27731898009193,1.4579989683139782,30,trailing_atr,9777.416929521747,9848.694248501839
2011-06-02,1.451915595,2011-06-12,1.4334429200000003,3391.6207947686653,-62.652308665002295,-1.2722967549638975,10,trailing_atr,9848.694248501839,9786.041939836836
2011-07-03,1.45846887,2011-07-10,1.421938675,3354.9025766442433,-122.55524533081623,-2.5046948722326823,7,trailing_atr,9786.041939836836,9663.48669450602
2011-07-27,1.454256765,2011-08-10,1.4393599600000002,3322.4829779306615,-49.49438103805167,-1.0243586523731807,14,ma_cross,9663.48669450602,9613.992313467968
2011-08-18,1.445812545,2011-09-02,1.4280156350000002,3324.7713705057004,-59.17065685146568,-1.2309279001310403,15,trailing_atr,9613.992313467968,9554.821656616503
2011-10-14,1.390044675,2011-11-01,1.386356475,3436.8757452405275,-12.675885123596219,-0.2653296017266493,18,trailing_atr,9554.821656616503,9542.145771492907
2012-01-24,1.30657296,2012-02-16,1.314852245,3651.5931615073778,30.2325804881705,0.6336641927749742,23,trailing_atr,9542.145771492906,9572.378351981077
2012-03-26,1.33740837,2012-04-04,1.322608365,3578.704368352755,-52.96484254514223,-1.1066182425641502,9,trailing_atr,9572.378351981075,9519.413509435934
2012-04-26,1.326913125,2012-05-06,1.3025583950000001,3587.052283259288,-87.36168985466264,-1.835442693356415,10,trailing_atr,9519.413509435934,9432.051819581271
2012-06-14,1.26425181,2012-06-24,1.2551421150000002,3730.2900201429297,-33.98180434504523,-0.7205601706830711,10,trailing_atr,9432.051819581271,9398.070015236226
2012-08-02,1.23949944,2012-08-19,1.23446246,3791.074732246844,-19.09556760483217,-0.4063721077598781,17,ma_cross,9398.070015236226,9378.974447631394
2012-08-22,1.254977175,2012-09-26,1.2906143700000001,3736.7111667315357,133.1659045074895,2.8396687772429097,35,trailing_atr,9378.974447631394,9512.140352138884
2012-10-11,1.295757555,2012-10-26,1.2949422050000001,3670.4938803690334,-2.992737185358456,-0.06292458005385804,15,trailing_atr,9512.140352138882,9509.147614953523
2012-11-25,1.298338845,2012-12-07,1.2965713900000002,3662.043869200233,-6.472497746836387,-0.13613202799919177,12,trailing_atr,9509.147614953523,9502.675117206687
2013-01-16,1.33312623,2013-02-08,1.3422085600000002,3564.05676497967,32.36993967827869,0.6812805716080117,23,trailing_atr,9502.675117206687,9535.045056884966
