entry_date,entry_price,exit_date,exit_price,qty,pnl,pct_return,holding_days,exit_reason,cash_before,cash_after
2009-09-30 12:00:00,1.460980125,2009-10-01 10:00:00,1.45383272,34.22360040661059,-0.24460993266421044,-0.4892198653284163,0,trailing_atr,100.0,99.7553900673358
2009-10-04 23:00:00,1.46036982,2009-10-07 17:00:00,1.466656305,34.15415352370668,0.2147095738144852,0.4304721252045729,2,ma_cross,99.75539006733578,99.97009964115027
2009-10-08 10:00:00,1.477448355,2009-10-09 16:00:00,1.4696648,33.83201155655633,-0.2633333227110861,-0.5268241677388374,1,trailing_atr,99.97009964115027,99.70676631843918
2009-10-12 18:00:00,1.4782987799999998,2009-10-15 11:00:00,1.48677624,33.72348258260728,0.2858894746547553,0.5734605287301964,2,trailing_atr,99.70676631843918,99.99265579309393
2009-10-16 10:00:00,1.49136531,2009-10-16 13:00:00,1.4874858850000001,33.52386404679546,-0.13005331627973363,-0.2601257367317866,0,ma_cross,99.99265579309393,99.8626024768142
2009-10-19 19:00:00,1.4950071299999999,2009-10-20 15:00:00,1.489704775,33.39870441849137,-0.17709178736690176,-0.3546708837435242,0,trailing_atr,99.8626024768142,99.6855106894473
2009-10-21 20:00:00,1.5022607549999998,2009-10-26 11:00:00,1.5015688400000002,33.17849792642933,-0.022956700392750197,-0.0460582490554029,4,ma_cross,99.68551068944731,99.66255398905456
2009-10-29 23:00:00,1.484471865,2009-10-30 14:00:00,1.47560183,33.56835395093681,-0.2977524744371959,-0.5975212605326075,0,trailing_atr,99.66255398905457,99.36480151461738
2009-11-03 03:00:00,1.478588925,2009-11-03 09:00:00,1.46790568,33.60122608608656,-0.3589701305780485,-0.7225297592432511,0,trailing_atr,99.36480151461737,99.00583138403933
2009-11-04 15:00:00,1.4839315949999998,2009-11-06 13:00:00,1.48317804,33.35929759755514,-0.02513806550111697,-0.05078097956393579,1,trailing_atr,99.00583138403933,98.98069331853821
2009-11-11 12:00:00,1.504341795,2009-11-11 16:00:00,1.4959616450000002,32.89833920972003,-0.275693017328329,-0.5570642275480875,0,trailing_atr,98.98069331853821,98.70500030120989
2009-11-16 03:00:00,1.4965779149999998,2009-11-17 10:00:00,1.489544855,32.97689993681682,-0.23192851586962643,-0.46994278944707535,1,trailing_atr,98.70500030120988,98.47307178534025
2009-11-18 20:00:00,1.4965078799999998,2009-11-19 09:00:00,1.485686785,32.90095331316941,-0.35602434139236555,-0.7230897441047768,0,trailing_atr,98.47307178534025,98.11704744394788
2009-11-23 11:00:00,1.49726826,2009-11-24 07:00:00,1.49023451,32.76535343237286,-0.23046330470495097,-0.4697721970009505,0,trailing_atr,98.11704744394788,97.88658413924293
2009-11-25 06:00:00,1.5006699599999997,2009-11-26 14:00:00,1.50126899,32.614294531238215,0.019536940853056694,0.03991750457910115,1,trailing_atr,97.88658413924293,97.90612108009599
2009-11-30 08:00:00,1.5046219349999999,2009-12-02 19:00:00,1.5027382550000001,32.53512354254492,-0.06128576151461195,-0.12519291100190344,2,trailing_atr,97.90612108009599,97.84483531858137
2009-12-03 17:00:00,1.509004125,2009-12-04 09:00:00,1.505996625,32.42033394659587,-0.09750415434438155,-0.1993036301341955,0,ma_cross,97.84483531858137,97.747331164237
2009-12-10 13:00:00,1.474586925,2009-12-10 22:00:00,1.4722635000000002,33.1439705272841,-0.07700752972235288,-0.15756446504501254,0,ma_cross,97.74733116423698,97.67032363451463
2009-12-11 07:00:00,1.472906085,2009-12-11 14:00:00,1.46292817,33.155652159083395,-0.330824279012897,-0.6774304961880806,0,trailing_atr,97.67032363451463,97.33949935550173
2009-12-23 21:00:00,1.43387658,2009-12-28 00:00:00,1.434972155,33.94277468270726,0.03718685537301129,0.07640650633962132,4,trailing_atr,97.33949935550173,97.37668621087474
2009-12-28 22:00:00,1.4377785299999999,2009-12-29 00:00:00,1.435411935,33.86359031626197,-0.08014140352450738,-0.16460080260064514,0,ma_cross,97.37668621087474,97.29654480735023
2009-12-29 11:00:00,1.4448620699999999,2009-12-29 16:00:00,1.43446241,33.66983839756768,-0.3501548715896423,-0.71976835823504,0,trailing_atr,97.29654480735023,96.94638993576059
2009-12-31 10:00:00,1.44108018,2009-12-31 16:00:00,1.4323234800000002,33.63670921341816,-0.29454657156912967,-0.6076483544447675,0,trailing_atr,96.94638993576059,96.65184336419146
2010-01-04 13:00:00,1.4427710249999999,2010-01-05 14:00:00,1.4395698550000002,33.49521223029534,-0.10722386853524254,-0.22187651016900567,1,trailing_atr,96.65184336419146,96.54461949565622
2010-01-07 05:00:00,1.439649465,2010-01-07 12:00:00,1.43094417,33.53059958093904,-0.2918937608789489,-0.604681570871135,0,trailing_atr,96.54461949565624,96.25272573477729
2010-01-10 23:00:00,1.447033155,2010-01-12 18:00:00,1.448865205,33.25864559571107,0.06093150166362161,0.12660732711406997,1,ma_cross,96.25272573477729,96.3136572364409
2010-01-13 13:00:00,1.457898585,2010-01-13 16:00:00,1.44823552,33.03167251391526,-0.3191871985606701,-0.6628077631339324,0,trailing_atr,96.3136572364409,95.99447003788023
2010-01-19 02:00:00,1.439869575,2010-01-19 10:00:00,1.430294495,33.3344324043656,-0.31917985702638785,-0.6649963417693527,0,trailing_atr,95.99447003788023,95.67529018085385
2010-01-22 09:00:00,1.416718005,2010-01-26 03:00:00,1.41059435,33.76652581642521,-0.20677455464837774,-0.4322423360462513,3,trailing_atr,95.67529018085384,95.46851562620546
2010-02-02 03:00:00,1.39021476,2010-02-03 13:00:00,1.393372965,34.33588765314413,0.10843977206559319,0.22717389362201246,1,trailing_atr,95.46851562620546,95.57695539827105
2010-02-09 02:00:00,1.3678235699999999,2010-02-10 15:00:00,1.368965175,34.93760361150637,0.0398849429709192,0.08346142185575722,1,trailing_atr,95.57695539827105,95.61684034124197
2010-02-16 05:00:00,1.364992155,2010-02-17 14:00:00,1.369185065,35.02468493719731,0.14685535172002376,0.3071746591833069,1,trailing_atr,95.61684034124198,95.763695692962
2010-02-22 03:00:00,1.36550241,2010-02-23 10:00:00,1.3593000100000001,35.06537044228359,-0.21748945363121377,-0.45422109507663455,1,trailing_atr,95.763695692962,95.54620623933079
2010-02-26 05:00:00,1.35989961,2010-03-01 11:00:00,1.353532895,35.12987485867828,-0.22366190121086874,-0.46817536773908763,3,trailing_atr,95.54620623933079,95.32254433811991
2010-03-03 01:00:00,1.364331825,2010-03-04 15:00:00,1.359869725,34.93378318654991,-0.15587803395670521,-0.3270538675589463,1,trailing_atr,95.32254433811991,95.1666663041632
2010-03-08 04:00:00,1.3683238199999999,2010-03-08 16:00:00,1.36037947,34.77490668260209,-0.27626402990392374,-0.5805899074387111,0,trailing_atr,95.16666630416321,94.89040227425929
2010-03-10 17:00:00,1.36552242,2010-03-15 09:00:00,1.3699246950000001,34.745091286842175,0.15295744674478737,0.32238760312701675,4,trailing_atr,94.89040227425929,95.04335972100408
2010-03-16 21:00:00,1.377758535,2010-03-17 22:00:00,1.372403455,34.49202356819516,-0.18470754556956903,-0.3886805898103196,1,trailing_atr,95.04335972100407,94.8586521754345
2010-03-23 05:00:00,1.353726525,2010-03-23 21:00:00,1.34874529,35.036120820427335,-0.17452315129493456,-0.36796464485320257,0,ma_cross,94.85865217543449,94.68412902413955
